id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,latitude,longitude,cluster
13442088,787,2024-04-26 20:00:00,613,33,21,60,56,False,False,219,18,39,75,6,0,2024-05-04 15:52:16,41.980275304,-87.672179332,0
13442282,828,2024-04-26 20:00:00,711,38,21,40,6,False,False,240,20,48,0,6,0,2024-05-04 15:52:16,42.005587861,-87.677944002,0
13441769,672,2024-04-26 20:00:00,254,33,21,60,56,True,False,234,19,20,73,6,0,2024-05-04 15:52:16,41.687019473,-87.664478159,0
13442087,643,2024-04-26 19:50:00,206,27,1,80,44,False,True,234,19,20,73,8,0,2024-05-04 15:52:16,41.693993536,-87.657562598,2
13442412,839,2024-04-26 19:50:00,786,57,5,89,6,False,True,40,3,6,44,13,0,2024-05-04 15:52:16,41.751214876,-87.571098146,1
13441734,657,2024-04-26 19:50:00,130,33,21,60,48,False,False,5,0,3,30,6,0,2024-05-04 15:52:16,41.871556324,-87.624163883,0
13441731,667,2024-04-26 19:48:00,442,34,21,0,6,False,False,192,15,32,19,6,0,2024-05-04 15:52:16,41.945038851,-87.707779899,0
13442257,645,2024-04-26 19:47:00,716,4,18,14,53,False,False,246,21,28,23,2,0,2024-05-04 15:52:16,41.916290027,-87.796641321,1
13441764,648,2024-04-26 19:46:00,157,34,21,0,48,False,False,148,11,33,26,6,0,2024-05-04 15:52:16,41.881680634,-87.65379659,0
13441788,687,2024-04-26 19:45:00,219,15,2,80,26,False,False,196,16,1,7,9,0,2024-05-04 15:52:16,41.910676312,-87.649187069,1
13441727,649,2024-04-26 19:40:00,712,27,1,80,47,True,False,94,7,15,64,8,0,2024-05-04 15:52:16,41.769513749,-87.68459749,1
13441751,646,2024-04-26 19:37:00,674,6,18,82,10,False,False,92,7,15,64,2,0,2024-05-04 15:52:16,41.780183792,-87.68366502,1
13441572,641,2024-04-26 19:37:00,614,106,15,59,56,True,False,109,8,15,59,21,0,2024-05-04 15:52:16,41.795830016,-87.645195004,2
13443456,878,2024-04-26 19:35:00,441,36,21,78,28,False,False,47,3,9,53,6,0,2024-05-04 15:52:16,41.68094392,-87.537099797,0
13441576,639,2024-04-26 19:32:00,855,36,21,78,28,True,False,51,4,8,48,6,0,2024-05-04 15:52:16,41.695982095,-87.596653142,0
13443975,899,2024-04-26 19:30:00,644,33,21,60,52,False,False,85,7,12,60,6,0,2024-05-04 15:52:16,41.786976965,-87.732778884,0
13441748,644,2024-04-26 19:30:00,759,27,1,80,6,False,False,36,2,6,41,8,0,2024-05-04 15:52:16,41.761324418,-87.557908051,1
13442028,785,2024-04-26 19:30:00,264,58,5,92,56,False,False,116,9,23,27,13,0,2024-05-04 15:52:16,41.856141469,-87.704165009,1
13441577,627,2024-04-26 19:30:00,575,81,13,50,56,True,False,171,13,36,23,17,0,2024-05-04 15:52:16,41.888659061,-87.749015157,1
13442021,783,2024-04-26 19:30:00,399,39,12,20,56,False,False,250,21,34,19,7,0,2024-05-04 15:52:16,41.937871922,-87.719655354,1
13441883,679,2024-04-26 19:30:00,96,34,21,0,7,False,False,6,0,27,26,6,0,2024-05-04 15:52:16,41.867234401,-87.641301791,0
13442026,786,2024-04-26 19:30:00,194,58,5,92,56,False,False,234,19,20,73,13,0,2024-05-04 15:52:16,41.690376753,-87.655740523,1
13441719,631,2024-04-26 19:26:00,182,23,1,4,25,True,False,7,0,2,31,3,0,2024-05-04 15:52:16,41.866996231,-87.62741936,1
13447945,970,2024-04-26 19:24:00,423,36,21,78,54,False,False,209,17,31,5,6,0,2024-05-04 15:52:16,41.941748603,-87.668718084,0
13441698,626,2024-04-26 19:22:00,502,15,2,80,56,False,False,113,9,21,28,9,0,2024-05-04 15:52:16,41.845137412,-87.726689769,1
13441607,638,2024-04-26 19:20:00,127,82,13,49,53,True,False,124,10,26,21,17,0,2024-05-04 15:52:16,41.896364554,-87.72000514,1
13441699,651,2024-04-26 19:20:00,809,12,2,6,56,False,False,229,19,17,69,4,0,2024-05-04 15:52:16,41.73528583,-87.666696178,1
13441548,625,2024-04-26 19:11:00,167,66,22,98,26,True,False,5,0,3,30,14,0,2024-05-04 15:52:16,41.868165405,-87.62743954,1
13441582,622,2024-04-26 19:08:00,448,109,15,100,56,True,False,89,7,13,61,21,0,2024-05-04 15:52:16,41.793395253,-87.711515563,2
13441724,633,2024-04-26 19:04:00,498,59,7,88,40,True,False,178,14,37,13,21,0,2024-05-04 15:52:16,41.95529191,-87.762141971,1
13441957,761,2024-04-26 19:00:00,17,39,12,20,56,False,False,52,4,8,47,7,0,2024-05-04 15:52:16,41.690759878,-87.624176109,1
13442002,766,2024-04-26 19:00:00,689,41,12,15,45,False,False,85,7,12,62,7,0,2024-05-04 15:52:16,41.775139297,-87.754402019,1
13444024,892,2024-04-26 19:00:00,856,15,2,80,56,False,False,51,4,8,47,9,0,2024-05-04 15:52:16,41.695588747,-87.619557086,1
13442029,778,2024-04-26 19:00:00,584,33,21,60,56,False,False,255,21,36,23,6,0,2024-05-04 15:52:16,41.911386544,-87.751655186,0
13442117,769,2024-04-26 19:00:00,507,34,21,0,14,False,False,105,8,19,35,6,0,2024-05-04 15:52:16,41.81691816,-87.633567673,0
13441676,623,2024-04-26 18:57:00,567,6,18,82,56,False,False,172,13,28,23,2,0,2024-05-04 15:52:16,41.872056087,-87.746273147,1
13441685,624,2024-04-26 18:50:00,271,18,2,29,6,False,True,151,11,24,29,9,0,2024-05-04 15:52:16,41.855816095,-87.661261361,1
13442056,780,2024-04-26 18:50:00,330,39,12,20,41,False,False,9,0,3,31,7,0,2024-05-04 15:52:16,41.846801978,-87.623527134,1
13441589,614,2024-04-26 18:48:00,577,15,2,80,13,False,False,255,21,36,23,9,0,2024-05-04 15:52:16,41.909571787,-87.750411553,1
13441642,618,2024-04-26 18:45:00,598,34,21,0,33,False,False,222,18,47,75,6,0,2024-05-04 15:52:16,41.976851852,-87.654999693,0
13441744,634,2024-04-26 18:36:00,547,36,21,78,28,True,False,255,21,36,23,6,0,2024-05-04 15:52:16,41.909664252,-87.742728815,0
13441702,619,2024-04-26 18:32:00,675,14,2,9,56,True,False,181,14,37,15,9,0,2024-05-04 15:52:16,41.94571553,-87.781981541,1
13441762,653,2024-04-26 18:30:00,695,15,2,80,56,False,False,75,6,15,66,9,0,2024-05-04 15:52:16,41.775618822,-87.647112179,1
13442126,781,2024-04-26 18:30:00,771,39,12,20,56,False,False,40,3,6,41,7,0,2024-05-04 15:52:16,41.756240243,-87.572424059,1
13441490,611,2024-04-26 18:30:00,627,36,21,78,54,False,False,169,13,36,23,6,0,2024-05-04 15:52:16,41.894860447,-87.764194002,0
13442094,805,2024-04-26 18:30:00,667,41,12,15,56,False,False,237,20,49,1,7,0,2024-05-04 15:52:16,41.994960755,-87.692238068,1
13443457,882,2024-04-26 18:30:00,233,38,21,40,48,False,False,24,1,4,39,6,0,2024-05-04 15:52:16,41.795188607,-87.587285231,0
13443684,886,2024-04-26 18:28:00,601,94,15,83,6,False,False,22,1,4,39,8,0,2024-05-04 15:52:16,41.800482475,-87.59666406,2
13441715,608,2024-04-26 18:25:00,346,43,0,23,38,False,False,235,20,49,1,10,0,2024-05-04 15:52:16,42.012156838,-87.695866519,1
13441562,601,2024-04-26 18:25:00,558,18,2,29,6,True,True,190,15,29,13,9,0,2024-05-04 15:52:16,41.942492856,-87.745822275,1
13441504,600,2024-04-26 18:20:00,128,86,13,69,56,True,False,128,10,26,21,17,0,2024-05-04 15:52:16,41.896348274,-87.713904401,1
13441587,615,2024-04-26 18:20:00,619,18,2,29,6,False,True,167,13,28,23,9,0,2024-05-04 15:52:16,41.877497517,-87.760316286,1
13441525,594,2024-04-26 18:19:00,490,15,2,80,31,False,False,129,10,27,24,9,0,2024-05-04 15:52:16,41.881854367,-87.724388981,1
13441531,595,2024-04-26 18:15:00,126,34,21,0,41,False,False,128,10,26,21,6,0,2024-05-04 15:52:16,41.895877613,-87.706566627,0
