id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,latitude,longitude,cluster
13428824,JH224739,4/13/2024 18:00,012XX N CICERO AVE,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2533,25,37,25,6,2024,4/21/2024 15:40,41.90351465,-87.74598506,1
13428188,JH224000,4/13/2024 18:00,0000X E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),FALSE,FALSE,111,1,42,32,14,2024,4/21/2024 15:40,41.88449455,-87.62713864,1
13428395,JH224111,4/13/2024 18:00,036XX W 57TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,822,8,23,62,26,2024,4/21/2024 15:40,41.78970651,-87.71448842,2
13430089,JH226357,4/13/2024 18:00,031XX S KOMENSKY AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,FALSE,FALSE,1031,10,22,30,11,2024,4/21/2024 15:40,41.83641015,-87.72555756,1
13428654,JH224501,4/13/2024 18:00,015XX N CALIFORNIA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1423,14,26,24,7,2024,4/21/2024 15:40,41.90890693,-87.69702706,2
13429160,JH225098,4/13/2024 18:00,073XX S COLES AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,334,3,7,43,26,2024,4/21/2024 15:40,41.76278578,-87.56137624,1
13428263,JH224039,4/13/2024 18:00,074XX S LAFAYETTE AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,731,7,6,69,08A,2024,4/21/2024 15:40,41.75996614,-87.62642015,0
13428300,JH224061,4/13/2024 18:00,006XX N STATE ST,870,THEFT,POCKET-PICKING,HOTEL / MOTEL,FALSE,FALSE,1832,18,42,8,6,2024,4/21/2024 15:40,41.8926701,-87.62810635,1
13428713,JH224557,4/13/2024 18:00,083XX S WASHTENAW AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,835,8,18,70,7,2024,4/21/2024 15:40,41.74247612,-87.68983476,2
13428350,JH224064,4/13/2024 18:00,020XX W RASCHER AVE,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,2012,20,40,4,6,2024,4/21/2024 15:40,41.98056923,-87.68038159,1
13428565,JH224079,4/13/2024 18:00,049XX N BROADWAY,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2033,20,48,3,6,2024,4/21/2024 15:40,41.97198692,-87.65975099,1
13428182,JH223903,4/13/2024 17:55,056XX S WESTERN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,824,8,15,63,26,2024,4/21/2024 15:40,41.79140145,-87.68397347,2
13428161,JH223905,4/13/2024 17:53,073XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,732,7,6,68,15,2024,4/21/2024 15:40,41.76096026,-87.64186575,2
28069,JH223847,4/13/2024 17:50,077XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,621,6,17,71,01A,2024,4/21/2024 15:40,41.75384867,-87.64168188,2
13428484,JH224258,4/13/2024 17:50,059XX S TRIPP AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,65,5,2024,4/21/2024 15:40,41.7851956,-87.7290555,1
13428238,JH223904,4/13/2024 17:45,007XX W MELROSE ST,890,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1925,19,44,6,6,2024,4/21/2024 15:40,41.94108234,-87.64781459,1
28068,JH223840,4/13/2024 17:45,077XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,612,6,17,71,01A,2024,4/21/2024 15:40,41.75345769,-87.65018122,2
13428353,JH223885,4/13/2024 17:39,112XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,2233,22,21,75,3,2024,4/21/2024 15:40,41.68954472,-87.64229057,0
13428278,JH223865,4/13/2024 17:31,018XX S ST LOUIS AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,1021,10,24,29,6,2024,4/21/2024 15:40,41.85603417,-87.71268947,1
13428163,JH223862,4/13/2024 17:30,008XX N MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1211,12,36,24,14,2024,4/21/2024 15:40,41.89637369,-87.69796322,2
13430077,JH226168,4/13/2024 17:30,001XX W ROOSEVELT RD,820,THEFT,$500 AND UNDER,MOVIE HOUSE / THEATER,FALSE,FALSE,123,1,34,32,6,2024,4/21/2024 15:40,41.86734443,-87.63229476,1
13428094,JH223880,4/13/2024 17:30,031XX S ASHLAND AVE,320,ROBBERY,STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,912,9,12,59,3,2024,4/21/2024 15:40,41.83638523,-87.66571041,0
13428344,JH223874,4/13/2024 17:30,115XX S MARSHFIELD AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,2234,22,21,75,3,2024,4/21/2024 15:40,41.68414398,-87.66269212,0
13428142,JH223896,4/13/2024 17:30,054XX W CORTLAND ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE - GARAGE,FALSE,FALSE,2532,25,37,25,7,2024,4/21/2024 15:40,41.91439916,-87.76248101,2
13428202,JH223875,4/13/2024 17:29,035XX W DICKENS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1413,14,35,22,04B,2024,4/21/2024 15:40,41.91912352,-87.71609823,2
13428148,JH223850,4/13/2024 17:25,001XX W 117TH ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,522,5,9,53,08B,2024,4/21/2024 15:40,41.68161331,-87.62689766,1
13428219,JH223871,4/13/2024 17:25,021XX S ARCHER AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,914,9,11,34,08B,2024,4/21/2024 15:40,41.85380507,-87.63287209,0
13428157,JH223864,4/13/2024 17:22,044XX N CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1723,17,33,14,08B,2024,4/21/2024 15:40,41.96172709,-87.71806242,1
13428806,JH224665,4/13/2024 17:20,032XX N BROADWAY,820,THEFT,$500 AND UNDER,DRUG STORE,FALSE,FALSE,1925,19,44,6,6,2024,4/21/2024 15:40,41.94031827,-87.64440819,1
13428295,JH223900,4/13/2024 17:20,008XX E 77TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,624,6,8,69,08B,2024,4/21/2024 15:40,41.75494079,-87.60480816,1
13428077,JH223827,4/13/2024 17:17,056XX S SPRINGFIELD AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,822,8,23,62,26,2024,4/21/2024 15:40,41.79018122,-87.72062235,2
13428143,JH223876,4/13/2024 17:15,035XX W DICKENS AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1413,14,26,22,08B,2024,4/21/2024 15:40,41.91912366,-87.71612394,1
13428184,JH223809,4/13/2024 17:15,079XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,621,6,17,71,14,2024,4/21/2024 15:40,41.74994389,-87.6440252,1
13428365,JH224075,4/13/2024 17:15,089XX S LAFAYETTE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,634,6,21,44,3,2024,4/21/2024 15:40,41.73221448,-87.62532866,0
13428118,JH223851,4/13/2024 17:12,012XX N ARTESIAN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,ALLEY,TRUE,FALSE,1423,14,26,24,26,2024,4/21/2024 15:40,41.90359189,-87.68827093,1
13428303,JH224082,4/13/2024 17:02,032XX N KEELER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1731,17,30,16,08A,2024,4/21/2024 15:40,41.94029762,-87.73206647,1
13428310,JH223901,4/13/2024 17:00,025XX E 82ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,423,4,7,46,08B,2024,4/21/2024 15:40,41.74633317,-87.56211204,1
13428759,JH224613,4/13/2024 17:00,033XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1422,14,26,23,7,2024,4/21/2024 15:40,41.91007956,-87.70968639,2
13432846,JH228652,4/13/2024 17:00,007XX E 132ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),FALSE,FALSE,533,5,10,54,26,2024,4/21/2024 15:40,41.65580628,-87.60416997,1
13428284,JH223892,4/13/2024 17:00,006XX W DIVERSEY PKWY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1934,19,44,6,6,2024,4/21/2024 15:40,41.93278047,-87.64587483,1
13428261,JH224045,4/13/2024 17:00,036XX W 80TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,834,8,18,70,7,2024,4/21/2024 15:40,41.7478067,-87.71350212,2
13428682,JH224334,4/13/2024 17:00,074XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,323,3,6,69,14,2024,4/21/2024 15:40,41.75975046,-87.61028457,1
13429595,JH225615,4/13/2024 17:00,072XX S EUCLID AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,333,3,5,43,7,2024,4/21/2024 15:40,41.76377228,-87.57808615,2
13430187,JH226362,4/13/2024 17:00,056XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,715,7,15,67,14,2024,4/21/2024 15:40,41.79121642,-87.66936595,1
13434722,JH231959,4/13/2024 17:00,085XX S SOUTH CHICAGO AVE,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,412,4,8,45,3,2024,4/21/2024 15:40,41.74051788,-87.57031596,0
13428649,JH224431,4/13/2024 17:00,008XX N WALLER AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,FALSE,FALSE,1511,15,29,25,3,2024,4/21/2024 15:40,41.8954795,-87.76785047,0
13428191,JH223882,4/13/2024 16:55,004XX S KEDZIE AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,TRUE,FALSE,1134,11,28,27,04A,2024,4/21/2024 15:40,41.87532816,-87.70596332,1
13428109,JH223812,4/13/2024 16:51,042XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,TRUE,FALSE,213,2,3,38,15,2024,4/21/2024 15:40,41.81744546,-87.62468048,2
13428091,JH223822,4/13/2024 16:48,073XX S YALE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,731,7,6,69,08A,2024,4/21/2024 15:40,41.76132189,-87.63090626,0
13429032,JH224997,4/13/2024 16:45,036XX S GILES AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,212,2,3,35,6,2024,4/21/2024 15:40,41.82821615,-87.61927084,1
13428209,JH223921,4/13/2024 16:44,012XX W WASHINGTON BLVD,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1224,12,27,28,08B,2024,4/21/2024 15:40,41.88295859,-87.65830359,2
13430332,JH225593,4/13/2024 16:44,021XX W 18th Pl,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1234,12,25,31,6,2024,4/21/2024 15:40,41.85670642,-87.67953239,1
13428081,JH223817,4/13/2024 16:38,016XX N PULASKI RD,860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2535,25,26,23,6,2024,4/21/2024 15:40,41.91058325,-87.72635338,1
13428274,JH223799,4/13/2024 16:34,079XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,621,6,17,71,14,2024,4/21/2024 15:40,41.74977351,-87.64765503,1
13429199,JH224922,4/13/2024 16:30,002XX W JACKSON BLVD,870,THEFT,POCKET-PICKING,OTHER (SPECIFY),FALSE,FALSE,122,1,34,32,6,2024,4/21/2024 15:40,41.87811387,-87.63426275,1
13428144,JH223923,4/13/2024 16:30,015XX N WELLS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1821,18,2,8,11,2024,4/21/2024 15:40,41.9102926,-87.63468326,1
13428112,JH223918,4/13/2024 16:30,015XX N WELLS ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1821,18,2,8,6,2024,4/21/2024 15:40,41.9102926,-87.63468326,1
13428193,JH223804,4/13/2024 16:30,011XX S MICHIGAN AVE,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,FALSE,FALSE,123,1,4,32,3,2024,4/21/2024 15:40,41.86872947,-87.62411803,0
13430294,JH226214,4/13/2024 16:30,083XX S STEWART AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,622,6,21,71,6,2024,4/21/2024 15:40,41.7430094,-87.63409593,2
13428134,JH223794,4/13/2024 16:30,022XX S KEDZIE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1024,10,24,30,08B,2024,4/21/2024 15:40,41.85079321,-87.70522312,2
13428151,JH223867,4/13/2024 16:30,021XX S ALBANY AVE,320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,FALSE,FALSE,1022,10,24,30,3,2024,4/21/2024 15:40,41.85340381,-87.70286677,0
13428155,JH223844,4/13/2024 16:23,024XX W RICE ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1212,12,36,24,7,2024,4/21/2024 15:40,41.89663723,-87.68813523,2
13428030,JH223771,4/13/2024 16:22,017XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,2531,25,29,25,26,2024,4/21/2024 15:40,41.91286705,-87.76563592,1
13428044,JH223800,4/13/2024 16:20,020XX S ARCHER AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,914,9,11,34,08A,2024,4/21/2024 15:40,41.85448799,-87.63145879,0
13428301,JH224034,4/13/2024 16:15,022XX S WESTERN AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1034,10,25,31,08B,2024,4/21/2024 15:40,41.85069797,-87.6856057,1
13428398,JH223997,4/13/2024 16:15,119XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,532,5,9,53,14,2024,4/21/2024 15:40,41.67751351,-87.61542276,1
13428364,JH223765,4/13/2024 16:15,038XX W MADISON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1122,11,28,26,3,2024,4/21/2024 15:40,41.88077908,-87.72137703,0
13428108,JH223872,4/13/2024 16:15,039XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,921,9,12,58,08B,2024,4/21/2024 15:40,41.82241934,-87.70205917,0
13428322,JH223783,4/13/2024 16:07,013XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,131,1,3,33,08A,2024,4/21/2024 15:40,41.86514536,-87.6240989,2
13428046,JH223749,4/13/2024 16:07,003XX S CENTRAL PARK BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1133,11,28,27,08B,2024,4/21/2024 15:40,41.87666279,-87.71575423,2
13428388,JH223808,4/13/2024 16:06,024XX S PULASKI RD,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,TRUE,1013,10,22,30,08B,2024,4/21/2024 15:40,41.84631198,-87.72461971,2
13428181,JH223834,4/13/2024 16:03,003XX E BENTON PL,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,114,1,42,32,04B,2024,4/21/2024 15:40,41.88549579,-87.61864438,2
13430857,JH227315,4/13/2024 16:00,087XX S BALTIMORE AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,424,4,10,46,6,2024,4/21/2024 15:40,41.73695819,-87.54867139,0
13430167,JH225306,4/13/2024 16:00,073XX S SOUTH SHORE DR,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,334,3,7,43,5,2024,4/21/2024 15:40,41.763076,-87.55964269,1
13428032,JH223811,4/13/2024 16:00,020XX N CLARK ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1814,18,43,7,6,2024,4/21/2024 15:40,41.91857831,-87.63618385,1
13432183,JH228936,4/13/2024 16:00,029XX W ARGYLE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2031,20,40,4,7,2024,4/21/2024 15:40,41.97214803,-87.70210529,2
13430124,JH226319,4/13/2024 16:00,022XX W 23RD PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),FALSE,TRUE,1034,10,25,31,26,2024,4/21/2024 15:40,41.84936445,-87.68175797,1
13429747,JH225707,4/13/2024 16:00,052XX N EAST RIVER RD,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,FOREST PRESERVE,FALSE,FALSE,1614,16,41,76,04A,2024,4/21/2024 15:40,41.97403939,-87.84649797,1
13431415,JH226921,4/13/2024 16:00,024XX W FITCH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2411,24,50,2,14,2024,4/21/2024 15:40,42.01136307,-87.69081863,2
13428064,JH223733,4/13/2024 16:00,035XX W NORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,FALSE,FALSE,1422,14,26,23,15,2024,4/21/2024 15:40,41.91000889,-87.71539617,0
13428962,JH224919,4/13/2024 16:00,018XX N FRANCISCO AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1421,14,26,22,7,2024,4/21/2024 15:40,41.91444041,-87.69921327,2
13428288,JH224025,4/13/2024 16:00,052XX W FULLERTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2515,25,31,19,08A,2024,4/21/2024 15:40,41.92408721,-87.75771687,1
13428069,JH223760,4/13/2024 16:00,053XX W LAKE ST,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,1523,15,37,25,6,2024,4/21/2024 15:40,41.88732412,-87.75855749,0
13428179,JH223767,4/13/2024 16:00,037XX W GRENSHAW ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1133,11,24,29,7,2024,4/21/2024 15:40,41.86716338,-87.7185331,2
13432413,JH229322,4/13/2024 16:00,057XX S ARCHER AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,814,8,23,56,6,2024,4/21/2024 15:40,41.7965363,-87.75707734,2
13428337,JH223754,4/13/2024 16:00,007XX S SEELEY AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1225,12,28,28,08A,2024,4/21/2024 15:40,41.87261201,-87.67758956,1
13428750,JH224477,4/13/2024 16:00,089XX S RACINE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2222,22,21,73,6,2024,4/21/2024 15:40,41.73142788,-87.65321002,2
13430176,JH226361,4/13/2024 16:00,027XX N WHIPPLE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,FALSE,FALSE,1411,14,1,22,11,2024,4/21/2024 15:40,41.93099919,-87.70372023,1
13428336,JH223742,4/13/2024 16:00,098XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,2223,22,21,73,26,2024,4/21/2024 15:40,41.71557103,-87.64305572,1
13428083,JH223758,4/13/2024 15:57,026XX W GRANVILLE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2413,24,50,2,26,2024,4/21/2024 15:40,41.99402403,-87.6955141,1
13428067,JH223748,4/13/2024 15:55,017XX W JONQUIL TER,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,2422,24,49,1,26,2024,4/21/2024 15:40,42.02117342,-87.67338982,1
13428217,JH223737,4/13/2024 15:53,030XX W 39TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,921,9,12,58,08B,2024,4/21/2024 15:40,41.82175948,-87.70083662,0
13428342,JH223735,4/13/2024 15:50,009XX E 83RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,631,6,8,44,04A,2024,4/21/2024 15:40,41.74401222,-87.6016668,2
13428149,JH223759,4/13/2024 15:50,121XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,532,5,9,53,08A,2024,4/21/2024 15:40,41.67386426,-87.62038647,1
13428104,JH223859,4/13/2024 15:40,114XX S EDBROOKE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,531,5,9,49,6,2024,4/21/2024 15:40,41.68664157,-87.61945097,2
13430680,JH227011,4/13/2024 15:40,013XX E HYDE PARK BLVD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,222,2,4,39,6,2024,4/21/2024 15:40,41.80241524,-87.59251949,1
13428001,JH223732,4/13/2024 15:37,025XX N ELSTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1432,14,32,22,6,2024,4/21/2024 15:40,41.92837417,-87.68228486,1
13427996,JH223714,4/13/2024 15:35,003XX S STATE ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,PARK PROPERTY,TRUE,FALSE,113,1,4,32,18,2024,4/21/2024 15:40,41.87780186,-87.62766765,1
13428249,JH223773,4/13/2024 15:35,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,112,1,34,32,6,2024,4/21/2024 15:40,41.88239406,-87.6278448,1
13428002,JH223695,4/13/2024 15:33,056XX S SPRINGFIELD AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,822,8,23,62,26,2024,4/21/2024 15:40,41.79117206,-87.72064958,2
13429213,JH224777,4/13/2024 15:33,018XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,6,2024,4/21/2024 15:40,41.92507895,-87.67373434,1
13428131,JH223728,4/13/2024 15:31,040XX W OGDEN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1013,10,22,29,08B,2024,4/21/2024 15:40,41.85093361,-87.72519253,0
13428730,JH224623,4/13/2024 15:30,009XX S WELLS ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,123,1,34,32,7,2024,4/21/2024 15:40,41.87049413,-87.6335307,2
13428976,JH223853,4/13/2024 15:30,056XX W MADISON ST,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,TRUE,1513,15,29,25,08A,2024,4/21/2024 15:40,41.88022883,-87.76600201,1
13428113,JH223698,4/13/2024 15:30,057XX S LOOMIS BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,713,7,16,67,04B,2024,4/21/2024 15:40,41.78951856,-87.65961481,2
13428028,JH223705,4/13/2024 15:30,014XX N LUNA AVE,334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,2532,25,37,25,3,2024,4/21/2024 15:40,41.90650063,-87.7645682,0
13428096,JH223718,4/13/2024 15:30,025XX S DR MARTIN LUTHER KING JR DR,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,133,1,4,33,04A,2024,4/21/2024 15:40,41.84719398,-87.6177092,1
13432314,JH229015,4/13/2024 15:30,033XX S LITUANICA AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,913,9,11,60,6,2024,4/21/2024 15:40,41.83418521,-87.64861156,2
13428117,JH223727,4/13/2024 15:29,035XX W HURON ST,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,TRUE,FALSE,1121,11,27,23,18,2024,4/21/2024 15:40,41.89363509,-87.71559443,2
13428095,JH223792,4/13/2024 15:22,045XX S LOWE AVE,1792,KIDNAPPING,CHILD ABDUCTION / STRANGER,STREET,FALSE,FALSE,925,9,15,61,26,2024,4/21/2024 15:40,41.81213096,-87.64198328,2
13429230,JH224781,4/13/2024 15:20,067XX W IRVING PARK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,1632,16,38,17,11,2024,4/21/2024 15:40,41.95276693,-87.79501932,1
13429206,JH224780,4/13/2024 15:20,067XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,1632,16,38,17,6,2024,4/21/2024 15:40,41.95276693,-87.79501932,1
13428031,JH223761,4/13/2024 15:15,003XX W 35TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SPORTS ARENA / STADIUM,FALSE,FALSE,915,9,11,34,11,2024,4/21/2024 15:40,41.83089004,-87.63550334,1
13427981,JH223691,4/13/2024 15:15,003XX W WOLF POINT PLZ,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1831,18,42,8,6,2024,4/21/2024 15:40,41.88790216,-87.6369031,1
13428027,JH223676,4/13/2024 15:11,072XX S DAMEN AVE,460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,735,7,17,67,08B,2024,4/21/2024 15:40,41.76233989,-87.67346839,1
13428037,JH223686,4/13/2024 15:07,037XX N ELSTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1732,17,35,16,26,2024,4/21/2024 15:40,41.94964587,-87.71324898,1
13427986,JH223682,4/13/2024 15:04,005XX N WABASH AVE,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1834,18,42,8,6,2024,4/21/2024 15:40,41.8920689,-87.626732,0
13428334,JH223740,4/13/2024 15:02,096XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2223,22,21,73,14,2024,4/21/2024 15:40,41.71839997,-87.6443514,1
13428293,JH223785,4/13/2024 15:00,014XX W 18TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,TRUE,1233,12,25,31,04A,2024,4/21/2024 15:40,41.85786293,-87.66213561,1
